car_id,brand,model,variant,body_type,year,price,fuel_type,mileage,transmission,seating_capacity,engine_cc,power_hp,torque_nm,safety_rating,safety_features,comfort_features,ground_clearance_mm,boot_space_liters,maintenance_cost_annual,warranty_years,colors_available,resale_value_3yr_percent,resale_value_5yr_percent,city_suitability_score,highway_suitability_score,mileage_score,performance_score,safety_score,comfort_score
711,Toyota,Innova Hycross,ZX,mpv,2024,3020313,Hybrid,22.6,Manual,8,1600,148,184,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",166,283,69010,3,10,66.1,45.7,7.3,8.5,7.5,7.4,8,12.0
712,Maruti Suzuki,Ciaz,Mid,sedan,2024,1792560,Petrol,14.1,Manual,5,1200,108,155,5,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",175,446,42037,5,9,58.2,46.2,7.3,7.2,4.7,5.4,10,10.0
713,Kia,Sonet,VX,suv,2023,2516685,Petrol,14.8,Manual,5,1600,173,252,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",200,342,97632,4,5,62.3,49.7,7.5,9.8,4.9,8.7,8,12.0
714,Kia,Seltos,Base,suv,2021,4878511,Petrol,15.0,Manual,7,1600,157,216,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",217,312,97832,5,8,56.0,40.8,6.5,9.8,5.0,7.9,10,12.0
715,MG,Hector Plus,LX,mpv,2021,2388122,Petrol,22.7,Automatic,7,2500,166,211,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",190,372,83715,3,7,61.0,51.9,7.7,9.1,7.6,8.3,6,12.0
716,Tata,Tiago,VX,hatchback,2020,1065862,Petrol,17.9,Automatic,7,1200,96,127,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",165,310,34905,4,5,58.0,44.2,8.6,7.8,6.0,4.8,8,10.0
717,Hyundai,Venue,SX,suv,2025,1781898,CNG,31.4,Manual,5,2500,121,173,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",185,277,42724,4,10,62.7,40.9,7.6,9.8,10.0,6.0,10,10.0
718,MG,Comet EV,SX,hatchback,2025,874882,Electric,318.6,Automatic,5,0,181,219,3,"Dual Airbags, ABS, EBD, Rear Parking Sensors","Power Windows, Central Locking, AC, Power Steering",166,290,19563,5,8,61.2,51.3,8.3,6.2,10.0,9.1,6,8.0
719,Hyundai,i10,EX,hatchback,2021,736856,Petrol,13.6,Manual,5,1200,62,82,5,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, AC, Power Steering",166,304,15282,5,8,60.7,43.1,8.0,6.4,4.5,3.1,10,8.0
720,Honda,Jazz,VX,hatchback,2021,508574,Petrol,13.1,AMT,7,1200,93,115,4,"Dual Airbags, ABS, EBD","Power Windows, Central Locking",160,397,16934,3,9,59.3,41.9,9.7,7.2,4.4,4.7,8,4.0
721,Toyota,Land Cruiser,Mid,suv,2021,816923,Diesel,24.8,Automatic,5,2500,144,178,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, AC, Power Steering",186,258,32168,3,7,57.9,54.0,7.1,9.1,8.3,7.2,8,8.0
722,Kia,Seltos,LX,suv,2020,1461588,Diesel,19.1,Manual,5,1600,161,238,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",210,259,45529,4,6,64.0,40.9,7.4,9.9,6.4,8.1,8,10.0
723,Kia,Carens,EX,mpv,2025,2475340,Petrol,13.5,Manual,7,2000,133,197,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",186,361,81292,3,10,68.0,40.5,6.1,8.0,4.5,6.7,6,12.0
724,Toyota,Innova Hycross,SX,mpv,2021,2511519,Hybrid,23.7,Manual,7,2200,175,245,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",176,272,71586,3,7,62.2,41.6,7.7,8.5,7.9,8.8,10,12.0
725,Hyundai,Grand i10 Nios,Base,hatchback,2023,939159,Petrol,21.6,Manual,5,800,61,87,5,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, AC, Power Steering",163,365,26270,3,6,61.4,40.6,8.0,6.2,7.2,3.0,10,8.0
726,Toyota,Innova Crysta,Top,mpv,2022,1629869,Petrol,22.4,Automatic,8,2200,110,138,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",172,213,47655,3,5,69.5,52.2,6.6,9.9,7.5,5.5,6,10.0
727,Honda,City,Top,sedan,2020,827517,Petrol,14.4,Manual,5,1200,102,138,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",178,509,26416,4,6,56.8,40.1,7.4,8.3,4.8,5.1,8,10.0
728,Mahindra,Marazzo,SX,mpv,2020,3158530,Diesel,26.7,Manual,7,2000,174,212,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",169,379,117102,3,5,69.7,46.0,6.9,8.6,8.9,8.7,8,12.0
729,Toyota,Glanza,Mid,hatchback,2021,1023570,Petrol,19.1,Manual,5,800,61,86,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",178,319,32225,4,10,70.0,41.0,9.6,6.1,6.4,3.0,8,10.0
730,Nissan,Magnite,SX,hatchback,2023,1145871,Diesel,25.4,Manual,5,1200,64,80,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",172,392,40103,3,8,69.3,42.2,9.0,7.9,8.5,3.2,8,10.0
731,MG,Hector Plus,LX,mpv,2020,2367096,Petrol,14.1,Manual,8,1600,194,272,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",183,352,61028,5,9,61.7,40.2,7.4,9.8,4.7,9.7,8,12.0
732,Tata,Tiago,SX,hatchback,2021,1160169,Petrol,17.5,Manual,5,800,86,104,3,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",163,389,45100,3,7,65.3,51.3,9.1,7.2,5.8,4.3,6,10.0
733,Tata,Tiago,SX,hatchback,2024,1119484,Diesel,27.1,Manual,5,1200,85,124,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",163,365,43588,4,9,66.1,43.5,10.0,7.9,9.0,4.2,8,10.0
734,Toyota,Innova Crysta,Alpha,mpv,2022,2549372,Petrol,21.7,Manual,7,2200,140,187,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",170,248,70375,3,9,61.0,51.5,7.3,9.9,7.2,7.0,6,12.0
735,Renault,Triber,Top,mpv,2020,3791851,Petrol,17.1,Manual,7,2200,174,258,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",180,370,124022,4,9,60.3,50.7,6.5,9.6,5.7,8.7,8,12.0
736,Hyundai,Tucson,Base,suv,2025,4789503,Petrol,15.0,Automatic,5,2500,128,166,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",186,399,184971,5,10,64.6,42.7,7.3,9.8,5.0,6.4,8,12.0
737,Kia,EV6,EX,suv,2021,5112739,Electric,409.4,Automatic,7,0,189,228,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",199,238,108876,3,9,60.1,45.8,6.3,9.9,10.0,9.4,8,12.0
738,Kia,Seltos,Base,suv,2023,2562292,Petrol,21.5,Automatic,5,2200,168,236,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",182,311,58290,4,8,57.3,54.8,7.1,9.2,7.2,8.4,8,12.0
739,Maruti Suzuki,Alto,VX,hatchback,2023,622118,Petrol,24.0,Manual,7,1000,98,136,3,"Dual Airbags, ABS, EBD, Rear Parking Sensors","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",163,309,15096,5,5,60.1,54.7,8.1,6.5,8.0,4.9,6,10.0
740,Renault,Kwid,ZX,hatchback,2022,745700,Petrol,20.4,DCT,5,1000,91,113,3,"Dual Airbags, ABS, EBD, Rear Parking Sensors","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",170,258,27934,5,7,55.4,48.5,8.8,6.1,6.8,4.5,6,10.0
741,MG,Comet EV,VX,hatchback,2020,1634929,Electric,418.9,Automatic,5,0,219,298,5,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",174,391,37454,4,8,59.1,47.8,10.0,7.6,10.0,10.0,10,10.0
742,Kia,Carens,Alpha,mpv,2022,2489778,Petrol,20.0,Manual,8,2000,164,215,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",167,283,66740,4,10,55.7,41.9,6.3,9.2,6.7,8.2,8,12.0
743,Tata,Altroz,ZX,hatchback,2024,580643,Petrol,23.1,Automatic,5,800,90,110,4,"Dual Airbags, ABS, EBD","Power Windows, Central Locking",161,308,21280,5,8,58.1,44.7,8.8,7.4,7.7,4.5,8,4.0
744,Tata,Altroz,ZX,hatchback,2022,1181819,Petrol,12.7,Automatic,5,800,98,136,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",176,398,29550,3,8,70.0,50.2,8.5,7.8,4.2,4.9,8,10.0
745,Renault,Triber,SX,mpv,2020,3153472,Petrol,15.9,Manual,8,1500,139,179,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",180,393,91015,5,9,61.8,54.3,7.5,9.9,5.3,6.9,10,12.0
746,Mahindra,Scorpio,EX,suv,2020,2807791,Diesel,25.4,Manual,7,2000,106,130,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",218,355,75643,3,10,69.0,46.4,7.7,8.2,8.5,5.3,8,12.0
747,Tata,Nexon,SX,suv,2022,2192275,Diesel,19.7,Automatic,5,1500,149,180,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",197,381,86967,3,9,67.2,43.8,7.6,9.3,6.6,7.5,6,12.0
748,Maruti Suzuki,Ignis,Base,hatchback,2023,815320,Petrol,19.1,AMT,5,1200,68,85,3,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",160,319,23580,5,7,67.8,49.6,8.8,6.3,6.4,3.4,6,10.0
749,Hyundai,Aura,LX,sedan,2021,1764347,Petrol,14.7,Manual,5,1200,107,139,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",179,541,47649,5,7,69.8,54.2,7.3,7.3,4.9,5.4,8,10.0
750,Renault,Duster,ZX,suv,2020,3836458,Diesel,27.8,Automatic,5,2200,132,170,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",209,286,133490,3,5,57.1,42.9,7.9,10.0,9.3,6.6,8,12.0
751,Nissan,Magnite,SX,hatchback,2025,785634,Diesel,25.2,Manual,5,1000,70,84,5,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, AC, Power Steering",162,371,21269,3,9,55.9,52.7,9.2,6.8,8.4,3.5,10,8.0
752,Honda,Elevate,Base,suv,2025,4919816,CNG,23.9,Manual,5,2500,129,167,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",199,203,101915,5,10,56.6,41.0,7.7,8.9,8.0,6.5,8,12.0
753,Renault,Kiger,EX,suv,2024,4644257,Petrol,15.0,Manual,5,2200,106,153,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",214,292,156830,4,9,58.3,50.6,7.1,8.0,5.0,5.3,8,12.0
754,Nissan,Magnite,Alpha,hatchback,2021,901617,Petrol,18.0,Manual,7,1200,96,131,5,"Dual Airbags, ABS, EBD, Rear Parking Sensors","Power Windows, Central Locking, AC, Power Steering",169,330,26710,5,8,56.6,52.6,9.4,6.5,6.0,4.8,10,8.0
755,Honda,City,Top,sedan,2024,1223661,CNG,27.1,CVT,5,1200,116,166,3,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",165,500,46987,3,6,69.8,47.8,8.0,7.1,9.0,5.8,6,10.0
756,Tata,Tigor,Base,sedan,2025,968530,CNG,22.2,Manual,5,1200,84,118,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",168,411,36998,5,9,65.1,48.4,8.6,8.0,7.4,4.2,8,10.0
757,Maruti Suzuki,Baleno,LX,hatchback,2025,773069,Petrol,21.6,Manual,5,1200,78,115,4,"Dual Airbags, ABS, EBD, Rear Parking Sensors","Power Windows, Central Locking, AC, Power Steering",175,320,21972,5,6,57.9,44.6,9.7,7.2,7.2,3.9,8,8.0
758,Hyundai,i10,LX,hatchback,2020,967169,Petrol,23.9,Manual,5,800,83,119,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",174,269,25753,5,8,61.5,53.5,8.8,6.5,8.0,4.1,8,10.0
759,Hyundai,Grand i10 Nios,EX,hatchback,2024,618352,Diesel,26.4,Manual,5,800,88,119,3,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",161,383,19974,4,6,61.4,48.2,8.6,6.3,8.8,4.4,6,10.0
760,Renault,Triber,EX,mpv,2025,2227252,Petrol,21.4,Automatic,8,2500,166,243,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",180,335,88867,5,8,66.7,41.1,6.1,9.6,7.1,8.3,8,12.0
761,Toyota,Innova Crysta,SX,mpv,2024,2151589,CNG,28.3,Manual,7,1500,116,154,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",176,316,79577,5,9,63.4,53.1,6.8,8.6,9.4,5.8,10,12.0
762,Hyundai,Grand i10 Nios,ZX,hatchback,2020,1012377,CNG,29.4,DCT,5,800,89,119,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",175,325,28044,3,5,63.1,52.0,9.3,6.3,9.8,4.5,8,10.0
763,Honda,Amaze,Top,sedan,2020,2176482,Petrol,17.7,Automatic,5,1500,83,119,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",173,493,55125,3,9,60.2,44.4,8.0,8.7,5.9,4.1,10,12.0
764,Toyota,Innova Crysta,Base,mpv,2022,2340017,CNG,21.5,Manual,8,2500,102,151,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",185,302,57075,5,8,59.1,40.8,6.3,9.7,7.2,5.1,6,12.0
765,Tata,Tigor,VX,sedan,2020,2029051,Petrol,13.1,Automatic,5,1200,90,126,5,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",172,423,46110,4,8,69.1,48.1,8.9,8.5,4.4,4.5,10,12.0
766,Maruti Suzuki,Ertiga,Base,mpv,2020,1047471,Petrol,23.3,Manual,7,2500,147,219,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",186,222,27548,4,10,68.2,51.2,6.5,9.6,7.8,7.3,8,10.0
767,MG,Comet EV,LX,hatchback,2022,1362645,Electric,308.8,Automatic,5,0,190,261,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",168,272,51160,5,9,65.7,50.5,8.5,7.3,10.0,9.5,8,10.0
768,Kia,Seltos,VX,suv,2021,1726749,Petrol,13.4,Automatic,7,1600,160,201,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",184,209,43438,3,7,66.6,50.0,6.8,9.4,4.5,8.0,8,10.0
769,Honda,City,SX,sedan,2024,1328902,Petrol,21.2,Manual,5,1200,106,144,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Automatic Climate Control, Touchscreen Infotainment, Wireless Charging, Cruise Control, Sunroof",166,509,38479,5,6,69.8,54.9,8.8,8.9,7.1,5.3,8,10.0
770,Renault,Kiger,ZX,suv,2022,4158822,Diesel,20.6,CVT,7,2500,106,137,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",208,270,141789,4,8,64.3,45.3,6.7,8.8,6.9,5.3,6,12.0
771,Maruti Suzuki,Ignis,ZX,hatchback,2024,1192556,Diesel,17.3,Automatic,5,1200,98,120,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",174,379,46304,3,10,55.3,44.9,8.6,7.9,5.8,4.9,8,10.0
772,Tata,Tigor,EX,sedan,2022,1362912,Petrol,16.5,Manual,5,1500,85,119,5,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",170,512,51821,5,5,55.2,52.9,8.5,8.4,5.5,4.2,10,10.0
773,Maruti Suzuki,Baleno,Mid,hatchback,2020,680783,Petrol,22.4,Automatic,5,1000,88,122,4,"Dual Airbags, ABS, EBD, Rear Parking Sensors","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",169,261,26630,4,8,65.6,52.7,8.9,7.1,7.5,4.4,8,10.0
774,Toyota,Urban Cruiser,LX,suv,2021,4393353,CNG,20.1,Automatic,5,1600,138,197,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",217,230,88131,4,5,68.2,46.4,7.0,9.4,6.7,6.9,6,12.0
775,Honda,Jazz,Alpha,hatchback,2021,672773,Petrol,19.4,DCT,5,1200,99,145,5,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",167,345,22686,4,5,60.4,41.1,8.1,7.9,6.5,5.0,10,10.0
776,Nissan,Magnite,EX,hatchback,2021,1217616,Petrol,23.3,Manual,5,1200,84,118,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",175,378,30855,5,10,68.3,43.3,8.4,7.7,7.8,4.2,8,10.0
777,Honda,Elevate,Base,suv,2022,2018483,Petrol,16.5,Manual,5,1500,127,158,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",180,218,60281,4,7,57.0,45.9,6.6,8.9,5.5,6.3,8,12.0
778,Honda,Amaze,Top,sedan,2025,1187448,Petrol,18.9,CVT,5,1200,99,128,3,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",183,410,39023,4,5,60.3,40.1,8.5,8.1,6.3,5.0,6,10.0
779,Kia,Seltos,Base,suv,2024,4425144,CNG,24.6,Manual,5,2500,100,128,4,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",209,285,155255,5,9,61.8,52.9,7.7,8.2,8.2,5.0,8,12.0
780,Honda,City,Base,sedan,2025,1478875,Petrol,22.1,Manual,5,1200,89,119,4,"6 Airbags, ABS, EBD, ESP, Rear Parking Sensors, Hill Hold Control","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",173,518,58661,3,9,56.9,53.6,7.2,8.6,7.4,4.5,8,10.0
781,Tata,Tigor,Top,sedan,2020,1238694,Petrol,20.4,Automatic,5,1600,118,167,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, Hill Hold Control, TPMS","Power Windows, Central Locking, Climate Control, Power Steering, Touchscreen Infotainment",181,546,47314,5,10,60.5,41.4,7.2,7.2,6.8,5.9,6,10.0
782,Renault,Duster,Alpha,suv,2021,6196791,Petrol,22.6,CVT,7,1500,148,202,3,"6 Airbags, ABS, EBD, ESP, 360 Camera, ADAS, Hill Hold Control, TPMS, Electronic Stability Control","Dual Zone Climate Control, 10-inch Touchscreen, Wireless Charging, Ventilated Seats, Panoramic Sunroof, Premium Sound System",183,392,246931,4,8,63.0,52.1,7.2,8.4,7.5,7.4,6,12.0
